"","Player","Position","Injury","Game Status","Team","Week"
"1724","Demar Dotson","T","Knee/Shoulder","Not Listed","Tampa Bay Buccaneers",7
"1725","Gerald McCoy","DT","Calf","Out","Tampa Bay Buccaneers",7
"1726","Jordan Whitehead","S","Hamstring","Questionable","Tampa Bay Buccaneers",7
"1727","Jameis Winston","QB","Hip","Not Listed","Tampa Bay Buccaneers",7
"1728","Prince Amukamara","CB","Hamstring","Not Listed","Chicago Bears",7
"1729","Bryce Callahan","CB","Ankle","Questionable","Chicago Bears",7
"1730","Eric Kush","OG","Neck","Not Listed","Chicago Bears",7
"1731","Kyle Long","OG","non-injury/resting veteran","Not Listed","Chicago Bears",7
"1732","Khalil Mack","LB","Ankle","Questionable","Chicago Bears",7
"1733","Allen Robinson II","WR","Groin","Questionable","Chicago Bears",7
"1734","Tashawn Bower","DE","Ankle","Not Listed","Minnesota Vikings",7
"1735","Dalvin Cook","RB","Hamstring","Out","Minnesota Vikings",7
"1736","Everson Griffen","DE","Not Injury Related","Out","Minnesota Vikings",7
"1737","Danielle Hunter","DE","Groin","Not Listed","Minnesota Vikings",7
"1738","Jaleel Johnson","DT","Ankle","Not Listed","Minnesota Vikings",7
"1739","Linval Joseph","DT","Ankle/Knee/Shoulder","Questionable","Minnesota Vikings",7
"1740","Kevin McDermott","LS","Hand","Not Listed","Minnesota Vikings",7
